city_name	state_abbrev	county_name	latitude	longitude	timezone	dst	zipcodes	year_incorporated	year_founded
Westons Mills	NY	Cattaraugus County	42.062125	-78.377974	-5	1	14788		
Addison	NY	Steuben County	42.104389	-77.28857	-5	1	14801		
Alfred	NY	Allegany County	42.255694	-77.78904	-5	1	14802		
Alfred Station	NY	Allegany County	42.258793	-77.77793	-5	1	14803		
Almond	NY	Allegany County	42.321173	-77.82312	-5	1	14804		
Alpine	NY	Schuyler County	42.366682	-76.72562	-5	1	14805		
Andover	NY	Allegany County	42.157534	-77.79265	-5	1	14806		
Arkport	NY	Steuben County	42.410387	-77.71394	-5	1	14807		
Atlanta	NY	Steuben County	42.560553	-77.47257	-5	1	14808		
Avoca	NY	Steuben County	42.419988	-77.43392	-5	1	14809		
Bath	NY	Steuben County	42.351281	-77.3361	-5	1	14810		
Beaver Dams	NY	Schuyler County	42.286649	-76.9766	-5	1	14812		
Belmont	NY	Allegany County	42.238994	-78.01907	-5	1	14813		
Big Flats	NY	Chemung County	42.150834	-76.94805	-5	1	14814		
Bradford	NY	Schuyler County	42.383304	-77.08762	-5	1	14815		
Breesport	NY	Chemung County	42.177039	-76.73437	-5	1	14816		
Brooktondale	NY	Tompkins County	42.368	-76.35407	-5	1	14817		
Burdett	NY	Schuyler County	42.444243	-76.83274	-5	1	14818		
Cameron	NY	Steuben County	42.20928	-77.42796	-5	1	14819		
Cameron Mills	NY	Steuben County	42.192615	-77.35979	-5	1	14820		
Campbell	NY	Steuben County	42.235058	-77.20491	-5	1	14821		
Canaseraga	NY	Allegany County	42.442261	-77.84125	-5	1	14822		
Canisteo	NY	Steuben County	42.250187	-77.58406	-5	1	14823		
Cayuta	NY	Schuyler County	42.265328	-76.71263	-5	1	14824		
Chemung	NY	Chemung County	42.043018	-76.62459	-5	1	14825		
Cohocton	NY	Steuben County	42.484672	-77.49846	-5	1	14826		
Coopers Plains	NY	Steuben County	42.178527	-77.141357	-5	1	14827		
Corning	NY	Steuben County	42.140881	-77.04793	-5	1	14830,14831	1890	
Dalton	NY	Livingston County	42.523195	-77.93008	-5	1	14836		
Dundee	NY	Yates County	42.502293	-76.9997	-5	1	14837	1848	1807
Erin	NY	Chemung County	42.177019	-76.66687	-5	1	14838		
Greenwood	NY	Steuben County	42.129806	-77.63705	-5	1	14839		
Hammondsport	NY	Steuben County	42.453547	-77.18019	-5	1	14840		
Hector	NY	Schuyler County	42.521501	-76.86246	-5	1	14841		
Himrod	NY	Yates County	42.595985	-76.94713	-5	1	14842		
Hornell	NY	Steuben County	42.331062	-77.65536	-5	1	14843	1888	
Horseheads	NY	Chemung County	42.160717	-76.878456	-5	1	14844,14845		
Hunt	NY	Livingston County	42.542056	-77.99501	-5	1	14846		
Interlaken	NY	Seneca County	42.614518	-76.72405	-5	1	14847	1904	
Ithaca	NY	Tompkins County	42.449454	-76.49685	-5	1	14850,14851,14852,14853	1888	1790
Jacksonville	NY	Tompkins County	42.50632	-76.608222	-5	1	14854		1927
Jasper	NY	Steuben County	42.135945	-77.5078	-5	1	14855		
Kanona	NY	Steuben County	42.374218	-77.364812	-5	1	14856		
Lakemont	NY	Yates County	42.515233	-76.92063	-5	1	14857		
Lindley	NY	Steuben County	42.03128	-77.13413	-5	1	14858		
Lockwood	NY	Tioga County	42.116615	-76.54806	-5	1	14859		
Lodi	NY	Seneca County	42.590355	-76.84745	-5	1	14860		1789
Lowman	NY	Chemung County	42.074742	-76.69317	-5	1	14861		
Mecklenburg	NY	Schuyler County	42.451569	-76.706717	-5	1	14863		
Millport	NY	Chemung County	42.271938	-76.83926	-5	1	14864		
Montour Falls	NY	Schuyler County	42.352725	-76.84258	-5	1	14865		
Newfield	NY	Tompkins County	42.354851	-76.60338	-5	1	14867		
Odessa	NY	Schuyler County	42.341316	-76.77926	-5	1	14869		
Painted Post	NY	Steuben County	42.173481	-77.11844	-5	1	14870		
Pine City	NY	Chemung County	42.048032	-76.90521	-5	1	14871		
Pine Valley	NY	Chemung County	42.218224	-76.84694	-5	1	14872		
Prattsburgh	NY	Steuben County	42.525335	-77.29673	-5	1	14873		
Pulteney	NY	Steuben County	42.527075	-77.16963	-5	1	14874		
Reading Center	NY	Schuyler County	42.429721	-76.925846	-5	1	14876		
Rexville	NY	Steuben County	42.060154	-77.68455	-5	1	14877		
Rock Stream	NY	Schuyler County	42.451153	-76.93132	-5	1	14878		
Savona	NY	Steuben County	42.330602	-77.19305	-5	1	14879		
Scio	NY	Allegany County	42.170951	-77.97556	-5	1	14880		
Slaterville Springs	NY	Tompkins County	42.39534	-76.35211	-5	1	14881		
Lansing	NY	Tompkins County	42.564191	-76.54077	-5	1	14882		
Spencer	NY	Tioga County	42.234865	-76.48643	-5	1	14883		
Swain	NY	Allegany County	42.473556	-77.89514	-5	1	14884		
Troupsburg	NY	Steuben County	42.041973	-77.5632	-5	1	14885		
Trumansburg	NY	Tompkins County	42.51432	-76.6689	-5	1	14886	1872	1793
Tyrone	NY	Schuyler County	42.399371	-77.026768	-5	1	14887		
Van Etten	NY	Chemung County	42.212809	-76.58618	-5	1	14889		
Watkins Glen	NY	Schuyler County	42.374828	-76.91606	-5	1	14891		
Waverly	NY	Tioga County	42.023442	-76.53404	-5	1	14892		
Wayne	NY	Schuyler County	42.474143	-77.097713	-5	1	14893		
Wellsburg	NY	Chemung County	42.01359	-76.75307	-5	1	14894		
Wellsville	NY	Allegany County	42.094855	-77.94686	-5	1	14895		
Whitesville	NY	Allegany County	42.034218	-77.79269	-5	1	14897		
Woodhull	NY	Steuben County	42.065376	-77.42392	-5	1	14898		
Elmira	NY	Chemung County	42.091924	-76.79217	-5	1	14901,14902,14903,14904,14905,14925	1864	
Alexandria	OH	Licking County	40.091576	-82.61225	-5	1	43001		
Amlin	OH	Franklin County	40.05991	-83.18299	-5	1	43002		
Ashley	OH	Delaware County	40.40994	-82.96124	-5	1	43003		
Blacklick	OH	Franklin County	39.998073	-82.8052	-5	1	43004		
Bladensburg	OH	Knox County	40.285043	-82.28218	-5	1	43005		
Brinkhaven	OH	Knox County	40.471139	-82.16947	-5	1	43006		
Broadway	OH	Union County	40.340633	-83.416306	-5	1	43007		
Buckeye Lake	OH	Licking County	39.93398	-82.47932	-5	1	43008		
Cable	OH	Champaign County	40.175413	-83.64579	-5	1	43009		
Catawba	OH	Clark County	40.000364	-83.62142	-5	1	43010,45010		
Centerburg	OH	Knox County	40.304121	-82.68029	-5	1	43011		
Croton	OH	Licking County	40.235446	-82.69054	-5	1	43013		
Danville	OH	Knox County	40.470806	-82.26422	-5	1	43014		
Delaware	OH	Delaware County	40.295925	-83.06968	-5	1	43015		1808
Dublin	OH	Franklin County	40.089811	-83.13983	-5	1	43016,43017		
Etna	OH	Licking County	39.956994	-82.68307	-5	1	43018		
Fredericktown	OH	Knox County	40.493191	-82.56998	-5	1	43019		
Galena	OH	Delaware County	40.202298	-82.89437	-5	1	43021		
Gambier	OH	Knox County	40.351781	-82.35543	-5	1	43022		
Granville	OH	Licking County	40.070985	-82.52134	-5	1	43023		
Hebron	OH	Licking County	39.958869	-82.49882	-5	1	43025,43098		
Hilliard	OH	Franklin County	40.021665	-83.14762	-5	1	43026		
Homer	OH	Licking County	40.132821	-82.561556	-5	1	43027		
Howard	OH	Knox County	40.42065	-82.31485	-5	1	43028,43628		
Irwin	OH	Union County	40.108356	-83.44868	-5	1	43029		
Jacksontown	OH	Licking County	39.968846	-82.430017	-5	1	43030		
Johnstown	OH	Licking County	40.151979	-82.66944	-5	1	43031		
Kilbourne	OH	Delaware County	40.328773	-82.95824	-5	1	43032		
Kirkersville	OH	Licking County	39.960661	-82.59613	-5	1	43033		
Lewis Center	OH	Delaware County	40.173636	-82.99675	-5	1	43035		
Magnetic Springs	OH	Union County	40.353133	-83.26289	-5	1	43036		
Martinsburg	OH	Knox County	40.27453	-82.34436	-5	1	43037		
Marysville	OH	Union County	40.255973	-83.36391	-5	1	43040,43041		
Mechanicsburg	OH	Champaign County	40.052907	-83.57223	-5	1	43044		
Milford Center	OH	Union County	40.179696	-83.44266	-5	1	43045		
Millersport	OH	Fairfield County	39.900063	-82.53696	-5	1	43046		
Mingo	OH	Champaign County	40.204914	-83.646581	-5	1	43047		
Mount Liberty	OH	Knox County	40.406113	-82.465777	-5	1	43048		
Mount Vernon	OH	Knox County	40.385636	-82.48254	-5	1	43050		
New Albany	OH	Franklin County	40.080252	-82.82462	-5	1	43054		
Newark	OH	Licking County	40.079115	-82.40054	-5	1	43055,43058,43093		
Heath	OH	Licking County	40.017096	-82.34322	-5	1	43056		
North Lewisburg	OH	Champaign County	40.223286	-83.56172	-5	1	43060		
Ostrander	OH	Delaware County	40.285343	-83.20426	-5	1	43061		
Pataskala	OH	Licking County	39.994001	-82.67652	-5	1	43062		
Plain City	OH	Madison County	40.103133	-83.26825	-5	1	43064		
Powell	OH	Delaware County	40.155515	-83.08415	-5	1	43065	1947	1801
Radnor	OH	Delaware County	40.400799	-83.15216	-5	1	43066		
Raymond	OH	Union County	40.355958	-83.46681	-5	1	43067		
Reynoldsburg	OH	Franklin County	39.956384	-82.7961	-5	1	43068		
Rosewood	OH	Champaign County	40.217799	-83.96044	-5	1	43070		
Saint Louisville	OH	Licking County	40.173402	-82.36653	-5	1	43071	1828	
Saint Paris	OH	Champaign County	40.123455	-83.95416	-5	1	43072		
Summit Station	OH	Licking County	39.996516	-82.754034	-5	1	43073		
Sunbury	OH	Delaware County	40.270926	-82.84501	-5	1	43074		
Thornville	OH	Perry County	39.909915	-82.41013	-5	1	43076		
Unionville Center	OH	Union County	40.136336	-83.3415	-5	1	43077		
Urbana	OH	Champaign County	40.112531	-83.76633	-5	1	43078		
Utica	OH	Licking County	40.242377	-82.42775	-5	1	43080		
Westerville	OH	Delaware County	40.109513	-82.91606	-5	1	43081,43082,43086	1858	
Westville	OH	Champaign County	40.102185	-83.83786	-5	1	43083		
Woodstock	OH	Champaign County	40.145952	-83.52488	-5	1	43084		
Columbus	OH	Franklin County	40.097796	-83.02076	-5	1	43085,43201,43202,43203,43204,43205,43206,43207,43209,43210,43211,43212,43213,43214,43215,43216,43217,43218,43219,43220,43221,43222,43223,43224,43226,43227,43228,43229,43230,43231,43232,43234,43235,43236,43240,43251,43260,43265,43266,43268,43270,43271,43272,43279,43284,43287,43291,43299,43704		
Adelphi	OH	Ross County	39.466041	-82.7457	-5	1	43101		
Amanda	OH	Fairfield County	39.651028	-82.76098	-5	1	43102		
Ashville	OH	Pickaway County	39.720751	-82.94842	-5	1	43103		
Baltimore	OH	Fairfield County	39.860353	-82.61356	-5	1	43105		
Bloomingburg	OH	Fayette County	39.624916	-83.40267	-5	1	43106		
Bremen	OH	Fairfield County	39.703126	-82.41937	-5	1	43107		
Brice	OH	Franklin County	39.916574	-82.83218	-5	1	43109		
Canal Winchester	OH	Franklin County	39.854413	-82.80872	-5	1	43110		
Carbon Hill	OH	Hocking County	39.501342	-82.24434	-5	1	43111		
Carroll	OH	Fairfield County	39.803993	-82.70953	-5	1	43112		
Circleville	OH	Pickaway County	39.598236	-82.94285	-5	1	43113		
Clarksburg	OH	Ross County	39.501913	-83.17383	-5	1	43115		
Commercial Point	OH	Pickaway County	39.768502	-83.06007	-5	1	43116		
Derby	OH	Pickaway County	39.773025	-83.199472	-5	1	43117		
Galloway	OH	Franklin County	39.939871	-83.1667	-5	1	43119		
Grove City	OH	Franklin County	39.88628	-83.07989	-5	1	43123		
Groveport	OH	Franklin County	39.852363	-82.89589	-5	1	43125,43199		
Harrisburg	OH	Franklin County	39.810093	-83.17085	-5	1	43126		
Haydenville	OH	Hocking County	39.482096	-82.32798	-5	1	43127		
Jeffersonville	OH	Fayette County	39.651917	-83.57236	-5	1	43128		
Lancaster	OH	Fairfield County	39.712887	-82.61216	-5	1	43130		
Laurelville	OH	Hocking County	39.473379	-82.71076	-5	1	43135		
Lithopolis	OH	Fairfield County	39.802655	-82.80802	-5	1	43136		
Lockbourne	OH	Franklin County	39.818249	-82.98115	-5	1	43137		
Logan	OH	Hocking County	39.530972	-82.40801	-5	1	43138		
London	OH	Madison County	39.892676	-83.43643	-5	1	43140		
Milledgeville	OH	Fayette County	39.593121	-83.5876	-5	1	43142		
Mount Sterling	OH	Madison County	39.710455	-83.28776	-5	1	43143		
Murray City	OH	Hocking County	39.513028	-82.1665	-5	1	43144		
New Holland	OH	Pickaway County	39.555409	-83.26409	-5	1	43145		
Orient	OH	Pickaway County	39.786202	-83.1469	-5	1	43146		
Pickerington	OH	Fairfield County	39.904288	-82.756	-5	1	43147,43187		1815
Pleasantville	OH	Fairfield County	39.816577	-82.50791	-5	1	43148		
Rockbridge	OH	Hocking County	39.545786	-82.57704	-5	1	43149		
Rushville	OH	Fairfield County	39.778306	-82.41455	-5	1	43150		
Sedalia	OH	Madison County	39.732474	-83.47587	-5	1	43151		
South Bloomingville	OH	Hocking County	39.387214	-82.62314	-5	1	43152		
South Solon	OH	Madison County	39.721965	-83.58093	-5	1	43153		
Stoutsville	OH	Fairfield County	39.605605	-82.82656	-5	1	43154		
Sugar Grove	OH	Fairfield County	39.630003	-82.51459	-5	1	43155		
Tarlton	OH	Pickaway County	39.554697	-82.77917	-5	1	43156		
Thurston	OH	Fairfield County	39.843864	-82.54555	-5	1	43157		
Union Furnace	OH	Hocking County	39.460218	-82.3572	-5	1	43158		
Washington Court House	OH	Fayette County	39.533002	-83.43905	-5	1	43160		
West Jefferson	OH	Madison County	39.939528	-83.28912	-5	1	43162		
Williamsport	OH	Pickaway County	39.590417	-83.11298	-5	1	43164		
Marion	OH	Marion County	40.616604	-83.069296	-5	1	43301,43302,43306,43307		1822
Belle Center	OH	Logan County	40.518081	-83.78052	-5	1	43310		
Bellefontaine	OH	Logan County	40.365923	-83.75816	-5	1	43311		1817
Caledonia	OH	Marion County	40.642604	-82.96158	-5	1	43314		
Cardington	OH	Morrow County	40.490756	-82.87312	-5	1	43315		
Carey	OH	Wyandot County	40.954293	-83.38068	-5	1	43316		
Chesterville	OH	Morrow County	40.479649	-82.68356	-5	1	43317		
De Graff	OH	Logan County	40.314099	-83.91041	-5	1	43318		
East Liberty	OH	Logan County	40.307923	-83.56924	-5	1	43319		
Edison	OH	Morrow County	40.583666	-82.88443	-5	1	43320		
Fulton	OH	Morrow County	40.46242	-82.82831	-5	1	43321		
Green Camp	OH	Marion County	40.531614	-83.20937	-5	1	43322		
Harpster	OH	Wyandot County	40.730593	-83.24454	-5	1	43323		
Huntsville	OH	Logan County	40.460862	-83.83774	-5	1	43324		
Iberia	OH	Morrow County	40.60796	-82.872954	-5	1	43325		
Kenton	OH	Hardin County	40.642266	-83.60577	-5	1	43326		
Kirby	OH	Wyandot County	40.813023	-83.419606	-5	1	43330		
Lakeview	OH	Logan County	40.507868	-83.90705	-5	1	43331		
La Rue	OH	Marion County	40.585905	-83.3828	-5	1	43332		
Lewistown	OH	Logan County	40.436172	-83.92528	-5	1	43333		
Marengo	OH	Morrow County	40.399648	-82.80783	-5	1	43334		
Martel	OH	Marion County	40.668497	-82.909984	-5	1	43335		
Middleburg	OH	Logan County	40.293691	-83.5827	-5	1	43336		
Morral	OH	Marion County	40.687548	-83.22944	-5	1	43337		
Mount Gilead	OH	Morrow County	40.555366	-82.77273	-5	1	43338		
Mount Victory	OH	Hardin County	40.547039	-83.49204	-5	1	43340		
New Bloomington	OH	Marion County	40.587559	-83.31254	-5	1	43341		
Prospect	OH	Marion County	40.470755	-83.18305	-5	1	43342		
Quincy	OH	Logan County	40.308916	-83.97325	-5	1	43343		
Richwood	OH	Union County	40.430758	-83.32103	-5	1	43344		
Ridgeway	OH	Hardin County	40.513261	-83.57736	-5	1	43345		
Roundhead	OH	Hardin County	40.573227	-83.846199	-5	1	43346		
Rushsylvania	OH	Logan County	40.470605	-83.66538	-5	1	43347		
Russells Point	OH	Logan County	40.469231	-83.88554	-5	1	43348		
Shauck	OH	Morrow County	40.614239	-82.661938	-5	1	43349		
Sparta	OH	Morrow County	40.394773	-82.69952	-5	1	43350		
Upper Sandusky	OH	Wyandot County	40.82732	-83.29921	-5	1	43351		
Waldo	OH	Marion County	40.461613	-83.05047	-5	1	43356		
West Liberty	OH	Logan County	40.254824	-83.751	-5	1	43357		
West Mansfield	OH	Logan County	40.413252	-83.53853	-5	1	43358		
Wharton	OH	Wyandot County	40.863848	-83.45714	-5	1	43359		
Zanesfield	OH	Logan County	40.327984	-83.66884	-5	1	43360		
Bowling Green	OH	Wood County	41.388519	-83.65795	-5	1	43402,43403		
Bradner	OH	Wood County	41.328037	-83.43802	-5	1	43406		
Burgoon	OH	Sandusky County	41.277969	-83.24578	-5	1	43407		
Clay Center	OH	Ottawa County	41.565049	-83.363	-5	1	43408		
Clyde	OH	Sandusky County	41.304387	-82.96925	-5	1	43410		
Curtice	OH	Ottawa County	41.63678	-83.30724	-5	1	43412		
Cygnet	OH	Wood County	41.240054	-83.64985	-5	1	43413		
Dunbridge	OH	Wood County	41.39235	-83.648996	-5	1	43414		
Elmore	OH	Ottawa County	41.477061	-83.28361	-5	1	43416		
Fremont	OH	Sandusky County	41.35307	-83.11217	-5	1	43420		
Genoa	OH	Ottawa County	41.523309	-83.37072	-5	1	43430		
Gibsonburg	OH	Sandusky County	41.390878	-83.32313	-5	1	43431		
Graytown	OH	Ottawa County	41.553383	-83.25597	-5	1	43432		
Gypsum	OH	Ottawa County	41.503759	-82.87084	-5	1	43433		
Harbor View	OH	Lucas County	41.645699	-83.620233	-5	1	43434		
Helena	OH	Sandusky County	41.333956	-83.30333	-5	1	43435		
Isle Saint George	OH	Ottawa County	41.715332	-82.822697	-5	1	43436		
Jerry City	OH	Wood County	41.252306	-83.60464	-5	1	43437		
Kelleys Island	OH	Erie County	41.601343	-82.69744	-5	1	43438		
Lacarne	OH	Ottawa County	41.51751	-83.04293	-5	1	43439		
Lakeside Marblehead	OH	Ottawa County	41.533186	-82.75881	-5	1	43440		
Lemoyne	OH	Wood County	41.536132	-83.45938	-5	1	43441		
Lindsey	OH	Sandusky County	41.425328	-83.2253	-5	1	43442		
Luckey	OH	Wood County	41.455078	-83.47735	-5	1	43443		
Martin	OH	Ottawa County	41.596682	-83.28985	-5	1	43445		
Middle Bass	OH	Ottawa County	41.683477	-82.804677	-5	1	43446		
Millbury	OH	Wood County	41.5678	-83.433	-5	1	43447		
Oak Harbor	OH	Ottawa County	41.53446	-83.13569	-5	1	43449		
Pemberville	OH	Wood County	41.4031	-83.47664	-5	1	43450		
Portage	OH	Wood County	41.318285	-83.62835	-5	1	43451		
Port Clinton	OH	Ottawa County	41.512855	-82.92948	-5	1	43452		
Put In Bay	OH	Ottawa County	41.671574	-82.81278	-5	1	43456		
Risingsun	OH	Wood County	41.269279	-83.43171	-5	1	43457		
Rocky Ridge	OH	Ottawa County	41.532215	-83.21026	-5	1	43458		
Rossford	OH	Wood County	41.603797	-83.5619	-5	1	43460		
Rudolph	OH	Wood County	41.28447	-83.69515	-5	1	43462		
Stony Ridge	OH	Wood County	41.509051	-83.508531	-5	1	43463		
Vickery	OH	Sandusky County	41.404156	-82.92509	-5	1	43464		
Walbridge	OH	Wood County	41.57725	-83.49795	-5	1	43465		
Wayne	OH	Wood County	41.28953	-83.50215	-5	1	43466,43708,43741		
West Millgrove	OH	Wood County	41.245763	-83.48948	-5	1	43467		
Williston	OH	Ottawa County	41.602898	-83.33988	-5	1	43468		
Woodville	OH	Sandusky County	41.455129	-83.36565	-5	1	43469		
Alvordton	OH	Williams County	41.673094	-84.44711	-5	1	43501		
Archbold	OH	Fulton County	41.529231	-84.30866	-5	1	43502		1866
Berkey	OH	Lucas County	41.697701	-83.83446	-5	1	43504		
Blakeslee	OH	Williams County	41.523945	-84.730275	-5	1	43505		
Bryan	OH	Williams County	41.471569	-84.55459	-5	1	43506		
Colton	OH	Henry County	41.419878	-84.013674	-5	1	43510		
Custar	OH	Wood County	41.26256	-83.82917	-5	1	43511		
Defiance	OH	Defiance County	41.29037	-84.36539	-5	1	43512		
Delta	OH	Fulton County	41.585627	-84.00778	-5	1	43515		
Deshler	OH	Henry County	41.211032	-83.89827	-5	1	43516		
Edgerton	OH	Williams County	41.441679	-84.73356	-5	1	43517		
Edon	OH	Williams County	41.572443	-84.75333	-5	1	43518		
Evansport	OH	Defiance County	41.422158	-84.396619	-5	1	43519		
Farmer	OH	Defiance County	41.39066	-84.631322	-5	1	43520		
Fayette	OH	Fulton County	41.66143	-84.29732	-5	1	43521		
Grand Rapids	OH	Wood County	41.427352	-83.84944	-5	1	43522		
Grelton	OH	Henry County	41.341081	-84.000532	-5	1	43523		
Hamler	OH	Henry County	41.229001	-84.03567	-5	1	43524		
Haskins	OH	Wood County	41.466185	-83.70725	-5	1	43525		
Hicksville	OH	Defiance County	41.30569	-84.74496	-5	1	43526		
Holgate	OH	Henry County	41.253169	-84.14754	-5	1	43527		
Holland	OH	Lucas County	41.626651	-83.73047	-5	1	43528		
Hoytville	OH	Wood County	41.190401	-83.78249	-5	1	43529		
Jewell	OH	Defiance County	41.325764	-84.279306	-5	1	43530		
Kunkle	OH	Williams County	41.635979	-84.49453	-5	1	43531		
Liberty Center	OH	Henry County	41.450082	-83.97563	-5	1	43532		
Lyons	OH	Fulton County	41.696808	-84.07558	-5	1	43533		
Malinta	OH	Henry County	41.315943	-84.03021	-5	1	43535		
Mark Center	OH	Defiance County	41.299247	-84.63748	-5	1	43536		
Maumee	OH	Lucas County	41.576992	-83.672	-5	1	43537		
Monclova	OH	Lucas County	41.597362	-83.806053	-5	1	43538,43542		
Metamora	OH	Fulton County	41.702622	-83.93725	-5	1	43540		
Milton Center	OH	Wood County	41.301347	-83.82923	-5	1	43541		
Montpelier	OH	Williams County	41.609365	-84.62292	-5	1	43543		
Napoleon	OH	Henry County	41.388278	-84.12511	-5	1	43545		
Neapolis	OH	Lucas County	41.491702	-83.87108	-5	1	43547		
New Bavaria	OH	Henry County	41.190188	-84.17549	-5	1	43548		
Ney	OH	Defiance County	41.380047	-84.51313	-5	1	43549		
Okolona	OH	Henry County	41.326664	-84.111701	-5	1	43550		
Perrysburg	OH	Wood County	41.540724	-83.58904	-5	1	43551,43552		
Pettisville	OH	Fulton County	41.531159	-84.22716	-5	1	43553		
Pioneer	OH	Williams County	41.65973	-84.56225	-5	1	43554		
Ridgeville Corners	OH	Henry County	41.437905	-84.255	-5	1	43555		
Sherwood	OH	Defiance County	41.298409	-84.55885	-5	1	43556		
Stryker	OH	Williams County	41.491112	-84.40709	-5	1	43557		
Swanton	OH	Fulton County	41.585948	-83.87384	-5	1	43558		
Sylvania	OH	Lucas County	41.706383	-83.7102	-5	1	43560		
Tontogany	OH	Wood County	41.419152	-83.74024	-5	1	43565		
Waterville	OH	Lucas County	41.501902	-83.73685	-5	1	43566		
Wauseon	OH	Fulton County	41.5615	-84.15574	-5	1	43567		
Weston	OH	Wood County	41.349205	-83.78953	-5	1	43569		
West Unity	OH	Williams County	41.586794	-84.43574	-5	1	43570		
Whitehouse	OH	Lucas County	41.517402	-83.81063	-5	1	43571		
Tiffin	OH	Seneca County	41.425554	-84.395196	-5	1	43579,44883		
Toledo	OH	Wood County	41.720684	-83.569359	-5	1	43601,43602,43603,43604,43605,43606,43607,43608,43609,43610,43611,43612,43613,43614,43615,43617,43620,43623,43624,43635,43652,43653,43654,43655,43656,43657,43659,43660,43661,43666,43667,43681,43682,43697,43699		1833
